ID;Ano Nascimento;Escolaridade;Estado Civil;Salario Anual;Filhos em Casa;Adolescentes em Casa;Data Cadastro;Dias Desde Ultima Compra;Gasto com Eletronicos;Gasto com Brinquedos;Gasto com Moveis;Gasto com Utilidades;Gasto com Alimentos;Gasto com Vestuario;Numero de Compras com Desconto;Numero de Compras na Web;Numero de Compras via Catalogo;Numero de Compras na Loja;Numero Visitas WebSite Mes;Compra na Campanha 1;Compra na Campanha 2;Compra na Campanha 3;Compra na Campanha 4;Compra na Campanha 5;Comprou;Pais
498;1970;Curso Superior;Solteiro;30015;1;0;02/02/2018;28;25;0;22;2;3;5;2;1;0;4;5;0;0;0;0;0;0;Estados Unidos
8230;1980;Curso Superior;Solteiro;33228;1;0;1/04/2021;28;22;2;31;7;4;5;1;2;0;3;7;0;0;0;0;0;0;Estados Unidos
2826;1967;Curso Superior;Solteiro;22574;2;1;10/01/2023;28;25;0;8;2;0;2;2;2;0;3;7;0;0;0;0;0;0;Estados Unidos
6222;1967;Curso Superior;Solteiro;22574;2;1;10/01/2023;28;25;0;8;2;0;2;2;2;0;3;7;0;0;0;0;0;0;Estados Unidos
7352;1957;Curso Superior;Solteiro;55267;0;1;10/01/2023;28;161;28;136;32;3;45;4;3;4;6;3;0;0;0;0;0;0;Chile
10928;1958;Curso Superior;Casado;66886;0;1;09/01/2023;28;315;4;62;41;31;146;2;7;1;7;5;0;0;0;0;0;0;Estados Unidos
10736;1971;Curso Superior;Solteiro;72258;0;1;09/11/2020;28;522;0;522;227;120;134;2;6;9;5;2;0;0;0;0;0;0;Chile
10163;1984;Doutorado;Solteiro;82733;0;0;09/10/2020;28;712;50;420;65;38;38;1;8;4;7;4;0;0;0;0;0;1;Estados Unidos
6168;1963;Curso Superior;Divorciado;45146;1;1;7/03/2023;28;33;0;5;0;0;15;2;1;1;2;4;0;0;0;0;0;0;Argentina
4656;1990;Segundo Grau;Solteiro;51250;1;0;3/02/2023;28;342;32;230;34;32;40;5;10;5;4;9;1;0;0;0;0;0;Espanha
626;1951;Curso Superior;Solteiro;32871;1;1;03/09/2020;28;22;2;12;0;2;5;1;1;0;3;4;0;0;0;0;0;0;Portugal
3870;1978;Segundo Grau;Casado;63855;0;0;02/09/2020;28;359;35;314;93;116;89;1;7;3;13;4;0;0;0;0;0;0;Alemanha
6299;1968;Doutorado;Divorciado;42564;0;1;01/02/2020;28;324;48;186;39;18;198;6;6;8;4;7;1;0;0;0;0;1;Chile
7798;1972;Segundo Grau;Casado;46344;0;1;12/02/2022;28;233;20;57;8;20;91;4;7;1;5;7;0;0;0;0;0;0;Chile
9973;1963;Curso Superior;Solteiro;50437;0;2;10/02/2022;28;370;9;92;6;9;4;3;7;1;8;7;0;0;0;0;0;0;Estados Unidos
4299;1960;Curso Superior;Casado;70971;0;1;9/04/2022;28;1001;17;572;93;125;17;7;11;11;5;7;0;0;0;0;0;1;Estados Unidos
10971;1977;Curso Superior;Solteiro;37774;2;0;09/03/2019;28;173;8;107;7;2;176;4;7;2;3;9;1;0;0;0;0;1;Estados Unidos
9931;1963;Doutorado;Solteiro;4023;1;1;6/04/2021;29;5;0;1;1;1;1;15;0;0;0;19;0;0;0;0;0;0;Estados Unidos
6679;1966;Curso Superior;Solteiro;33279;0;0;06/11/2020;29;10;3;3;0;0;0;1;0;0;3;3;0;0;0;0;0;0;Estados Unidos
5961;1978;Curso Superior;Solteiro;42693;1;0;06/07/2018;29;8;4;20;6;3;16;1;1;0;3;5;0;0;0;0;0;0;Estados Unidos
6255;1952;Mestrado;Casado;70545;0;1;06/03/2018;29;138;39;63;55;18;21;1;4;1;7;2;0;0;0;0;0;0;Brasil
8614;1957;Curso Superior;Divorciado;65486;0;1;05/11/2020;29;245;19;125;37;67;14;1;4;2;10;2;0;0;0;0;0;0;Brasil
7828;1981;Mestrado;Casado;77882;0;0;4/02/2021;29;68;129;396;188;22;15;1;3;3;5;1;0;0;0;0;0;0;Espanha
1277;1960;Curso Superior;Casado;78468;0;0;04/09/2018;29;434;22;388;104;22;34;1;10;7;10;4;0;0;0;1;0;0;Portugal
3595;1963;Curso Superior;Casado;77226;0;1;2/03/2021;29;631;43;239;128;76;21;2;6;8;12;3;0;0;0;0;0;0;Estados Unidos
5735;1991;Mestrado;Solteiro;90638;0;0;2/07/2021;29;1156;120;915;94;144;96;1;3;4;10;1;0;0;1;0;0;0;Estados Unidos
5350;1991;Mestrado;Solteiro;90638;0;0;2/07/2021;29;1156;120;915;94;144;96;1;3;4;10;1;0;0;1;0;0;1;Espanha
4137;1948;Curso Superior;Casado;70666;0;0;12/06/2020;29;398;40;367;119;122;30;1;7;4;4;4;0;0;0;0;0;0;Brasil
6357;1959;Segundo Grau;Divorciado;59052;0;1;11/02/2023;29;230;35;75;63;57;31;3;7;1;7;5;0;0;0;0;0;0;Espanha
9316;1952;Primeiro Grau;Casado;13084;0;0;11/02/2020;29;2;0;7;3;7;10;1;1;0;3;6;0;0;0;0;0;0;Portugal
3578;1949;Curso Superior;Divorciado;49160;0;1;10/05/2022;29;122;21;43;25;10;15;2;3;1;6;6;0;0;0;0;0;0;Estados Unidos
153;1953;Curso Superior;Divorciado;23272;0;0;10/02/2023;29;19;3;6;4;2;12;1;1;0;3;4;0;0;0;0;0;0;Estados Unidos
10524;1963;Mestrado;Divorciado;49476;0;1;06/05/2022;29;386;23;95;54;41;196;4;2;11;5;2;0;0;0;0;0;0;Chile
1518;1965;Mestrado;Solteiro;62694;1;1;6/02/2023;29;379;6;157;25;91;91;5;9;3;7;7;0;0;0;0;0;0;Estados Unidos
2036;1973;Doutorado;Casado;57906;0;1;06/11/2020;29;243;11;119;10;3;15;3;4;2;8;4;0;0;0;0;0;0;Argentina
9495;1982;Curso Superior;Casado;71853;0;0;05/08/2020;29;358;108;413;141;97;32;1;2;8;6;1;0;0;0;0;0;0;Estados Unidos
2631;1982;Curso Superior;Casado;71853;0;0;05/08/2020;29;358;108;413;141;97;32;1;2;8;6;1;0;0;0;0;0;0;Estados Unidos
6312;1959;Curso Superior;Solteiro;65031;0;1;3/02/2023;29;258;107;291;84;37;86;4;10;3;13;7;0;0;0;0;0;0;Alemanha
615;1960;Curso Superior;Casado;30507;0;0;03/11/2020;29;65;36;74;38;20;110;1;5;1;4;7;0;0;0;0;0;0;Estados Unidos
4406;1970;Curso Superior;Casado;67419;0;1;01/01/2023;29;846;84;352;91;56;42;4;9;4;8;5;0;0;0;0;0;0;Chile
10061;1950;Curso Superior;Solteiro;59462;0;1;01/05/2020;29;724;17;143;0;8;196;2;9;2;12;7;0;0;0;0;0;0;Portugal
10619;1994;Curso Superior;Solteiro;95529;0;0;12/03/2019;29;770;29;890;250;27;24;1;7;3;7;3;0;0;1;0;0;1;Espanha
4945;1953;Curso Superior;Divorciado;53653;0;0;11/07/2019;29;815;10;239;28;10;108;2;10;4;12;6;0;0;0;0;0;0;Estados Unidos
1777;1980;Primeiro Grau;Solteiro;25965;0;0;09/07/2019;29;2;2;11;41;7;11;1;2;0;3;8;0;0;0;0;0;0;Estados Unidos
4023;1970;Curso Superior;Solteiro;22979;1;0;09/06/2019;29;16;17;19;20;21;22;3;3;2;2;8;0;0;0;0;0;1;Estados Unidos
7922;1951;Doutorado;Solteiro;64950;0;1;08/11/2018;29;819;0;72;12;0;63;2;11;2;10;7;0;1;0;0;0;0;Espanha
10699;1985;Curso Superior;Solteiro;44322;1;0;6/03/2021;30;46;0;40;3;0;3;2;3;0;3;8;0;0;0;0;0;0;Espanha
7516;1983;Curso Superior;Solteiro;30096;1;0;5/04/2021;30;5;3;11;12;5;9;1;2;0;3;6;0;0;0;0;0;0;Alemanha
3129;1983;Curso Superior;Solteiro;30096;1;0;5/04/2021;30;5;3;11;12;5;9;1;2;0;3;6;0;0;0;0;0;0;Estados Unidos
5121;1977;Curso Superior;Solteiro;56628;0;1;3/04/2021;30;479;5;82;7;17;171;2;7;6;5;5;1;0;0;0;0;0;Chile
2186;1977;Segundo Grau;Casado;82326;0;0;03/10/2018;30;938;142;754;159;81;183;1;5;10;6;2;0;1;1;1;0;1;Estados Unidos
10548;1995;Curso Superior;Solteiro;71163;0;0;03/09/2018;30;283;17;372;138;106;44;1;3;8;12;1;0;0;0;0;0;0;Alemanha
6384;1978;Curso Superior;Divorciado;71022;0;1;02/11/2018;30;909;12;278;0;12;242;3;5;2;11;8;1;0;0;0;0;0;Portugal
2625;1954;Segundo Grau;Solteiro;42607;0;1;11/02/2023;30;156;29;56;30;32;47;2;3;2;7;3;0;0;0;0;0;0;Espanha
1676;1975;Curso Superior;Solteiro;43057;0;1;10/02/2023;30;213;2;44;0;2;5;4;4;2;5;5;0;0;0;0;0;0;Estados Unidos
5534;1975;Mestrado;Solteiro;47808;0;1;10/05/2022;30;123;1;26;2;0;72;2;3;2;3;7;1;0;0;0;0;0;Estados Unidos
6859;1987;Curso Superior;Solteiro;29236;1;0;10/08/2020;30;37;4;24;16;9;9;2;4;0;3;9;0;0;0;0;0;0;Estados Unidos
271;1969;Curso Superior;Divorciado;40590;1;1;10/02/2020;30;154;0;50;6;11;37;5;3;4;3;6;1;0;0;0;0;0;Chile
7699;1969;Curso Superior;Divorciado;40590;1;1;10/02/2020;30;154;0;50;6;11;37;5;3;4;3;6;1;0;0;0;0;0;Chile
7832;1959;Mestrado;Solteiro;77520;0;1;08/01/2023;30;940;44;396;0;88;58;1;8;7;7;4;1;0;1;1;0;1;Estados Unidos
938;1981;Curso Superior;Solteiro;40211;1;1;7/02/2023;30;51;1;7;2;1;25;2;2;1;2;8;1;0;0;0;0;0;Estados Unidos
7873;1973;Doutorado;Casado;63516;1;1;07/06/2020;30;141;11;114;15;14;5;4;4;1;7;5;0;0;0;0;0;0;Chile
9967;1974;Curso Superior;Divorciado;53034;1;1;5/02/2023;30;160;15;196;15;11;50;8;6;1;7;8;0;0;0;0;0;0;Portugal
1087;1975;Mestrado;Casado;22669;1;0;5/04/2023;30;16;14;36;37;22;48;3;4;1;2;9;0;0;0;0;0;1;Estados Unidos
8314;1982;Curso Superior;Solteiro;79908;0;0;04/05/2020;30;557;129;761;29;185;111;1;5;6;7;2;0;0;1;0;0;0;Estados Unidos
3762;1986;Doutorado;Solteiro;69867;0;0;04/02/2020;30;196;0;512;33;130;54;1;3;5;8;1;0;0;0;1;0;1;Espanha
10383;1966;Curso Superior;Divorciado;70287;0;0;04/02/2020;30;295;35;482;121;120;40;1;5;5;10;3;0;0;0;0;0;1;Brasil
6798;1966;Curso Superior;Solteiro;37070;1;1;03/05/2022;30;231;7;137;4;15;39;9;5;1;8;7;0;0;0;0;0;1;Espanha
4168;1966;Curso Superior;Solteiro;37070;1;1;03/05/2022;30;231;7;137;4;15;39;9;5;1;8;7;0;0;0;0;0;1;Estados Unidos
6690;1966;Mestrado;Solteiro;38179;1;1;3/02/2023;30;38;4;22;4;2;20;4;3;1;3;7;0;0;0;0;0;0;Espanha
10602;1983;Curso Superior;Solteiro;39922;1;0;2/02/2023;30;29;12;59;19;1;36;2;3;0;4;8;0;0;0;0;0;0;Argentina
3220;1983;Curso Superior;Solteiro;39922;1;0;2/02/2023;30;29;12;59;19;1;36;2;3;0;4;8;0;0;0;0;0;0;Alemanha
5424;1983;Curso Superior;Solteiro;39922;1;0;2/02/2023;30;29;12;59;19;1;36;2;3;0;4;8;0;0;0;0;0;0;Espanha
7488;1963;Mestrado;Solteiro;64191;0;1;1/04/2023;30;420;15;186;151;38;15;3;5;3;13;3;0;0;0;0;0;0;Estados Unidos
5289;1975;Segundo Grau;Solteiro;41658;1;1;11/09/2019;30;8;4;12;15;4;29;2;1;1;2;4;0;0;0;0;0;0;Brasil
347;1976;Curso Superior;Divorciado;40780;0;1;09/08/2019;30;229;27;71;13;3;34;4;7;1;5;9;0;0;0;0;0;0;Chile
5236;1979;Curso Superior;Casado;77568;0;1;8/04/2022;30;1230;0;396;232;178;158;1;10;2;8;5;0;1;1;1;0;0;Estados Unidos
9478;1985;Curso Superior;Solteiro;66503;1;0;8/02/2022;30;91;64;128;65;3;50;2;4;3;6;3;0;0;0;0;0;0;Estados Unidos
477;1986;Curso Superior;Solteiro;83512;0;0;6/02/2021;31;1060;61;835;80;20;101;1;4;7;10;1;1;0;1;1;1;1;Estados Unidos
7411;1964;Doutorado;Solteiro;31686;1;1;06/05/2018;31;11;0;5;0;0;1;2;1;0;3;6;0;0;0;0;0;0;Espanha
3107;1976;Curso Superior;Casado;71322;0;1;05/02/2018;31;121;24;124;24;15;42;1;4;1;7;2;0;0;0;0;0;0;Brasil
7437;1988;Curso Superior;Solteiro;27938;1;0;4/03/2021;31;13;0;8;2;1;5;1;1;0;4;3;0;0;0;0;0;0;Brasil
255;1951;Curso Superior;Divorciado;22263;1;1;3/02/2021;31;17;0;2;0;0;2;2;1;0;3;6;0;0;0;0;0;0;Estados Unidos
3790;1956;Curso Superior;Casado;34633;2;1;1/04/2021;31;8;1;5;0;0;1;1;1;0;2;6;0;0;0;0;0;0;Espanha
749;1981;Curso Superior;Casado;42162;1;0;11/01/2023;31;46;7;59;2;4;27;2;3;1;3;6;1;0;0;0;0;1;Estados Unidos
1503;1976;Doutorado;Casado;162397;1;1;06/03/2020;31;85;1;16;2;1;2;0;0;0;1;1;0;0;0;0;0;0;Estados Unidos
8650;1978;Curso Superior;Divorciado;54162;1;1;03/05/2022;31;5;6;10;6;5;10;1;1;0;3;4;0;0;0;0;0;0;Estados Unidos
607;1955;Segundo Grau;Divorciado;41769;0;1;2/07/2023;31;302;29;131;32;0;27;6;8;1;7;8;0;0;0;0;0;0;Argentina
1008;1981;Doutorado;Casado;44953;0;0;12/04/2022;31;728;17;133;11;8;124;1;7;3;13;6;1;0;0;0;0;0;Alemanha
9396;1978;Doutorado;Solteiro;37717;1;0;11/04/2022;31;9;0;6;4;1;5;1;1;0;2;9;0;0;0;0;0;0;Espanha
933;1978;Doutorado;Solteiro;37717;1;0;11/04/2022;31;9;0;6;4;1;5;1;1;0;2;9;0;0;0;0;0;0;Estados Unidos
5710;1970;Curso Superior;Casado;40548;0;1;10/07/2020;31;110;0;5;2;0;3;2;2;1;4;5;0;1;0;0;0;0;Brasil
2882;1975;Segundo Grau;Divorciado;67893;0;1;10/01/2019;31;711;28;142;49;18;47;2;3;2;9;8;0;0;0;0;0;0;Espanha
2379;1953;Curso Superior;Solteiro;69267;0;0;9/04/2022;31;778;44;499;95;73;146;2;3;4;5;7;0;0;0;0;0;1;Espanha
5342;1976;Primeiro Grau;Divorciado;9548;1;0;08/08/2019;31;0;1;3;10;6;9;2;1;0;3;8;0;0;0;0;0;0;Chile
3262;1958;Curso Superior;Solteiro;68281;0;0;08/07/2019;31;995;112;417;42;48;41;1;2;9;13;5;0;0;0;0;0;1;Estados Unidos
5832;1960;Segundo Grau;Casado;92556;0;0;04/04/2022;32;493;183;352;184;23;28;0;3;5;13;0;0;0;0;0;0;0;Estados Unidos
5025;1979;Curso Superior;Solteiro;48526;1;0;12/01/2023;32;23;17;23;43;20;9;1;2;1;4;3;0;0;0;0;0;0;Estados Unidos
569;1991;Curso Superior;Solteiro;90273;0;0;12/02/2023;32;704;129;853;120;74;111;1;5;6;7;2;0;1;1;1;0;1;Estados Unidos
3102;1981;Segundo Grau;Casado;19414;1;0;10/01/2023;32;2;3;12;3;5;7;1;1;0;3;8;0;0;0;0;0;0;Chile
9449;1958;Doutorado;Solteiro;79761;0;1;10/04/2020;32;415;5;124;15;35;11;1;5;2;11;3;0;0;0;0;0;0;Espanha
8104;1951;Doutorado;Solteiro;53312;0;0;08/09/2020;32;241;0;12;0;0;25;1;5;1;5;7;0;0;0;0;0;0;Estados Unidos
75;1982;Segundo Grau;Casado;41039;0;0;7/04/2023;32;34;11;137;179;61;45;1;8;1;5;8;0;0;0;0;0;0;Portugal
6421;1961;Curso Superior;Casado;88347;0;0;07/03/2020;32;1050;178;555;77;138;118;1;4;7;9;1;0;0;0;1;0;0;Estados Unidos
3037;1983;Doutorado;Solteiro;50150;0;0;06/05/2022;32;135;46;92;65;61;11;2;5;2;7;5;0;0;0;0;0;0;Chile
4698;1983;Doutorado;Solteiro;50150;0;0;06/05/2022;32;135;46;92;65;61;11;2;5;2;7;5;0;0;0;0;0;0;Estados Unidos
948;1971;Curso Superior;Solteiro;10245;1;0;5/03/2023;32;4;7;7;6;4;13;3;1;2;2;5;0;0;0;0;0;0;Estados Unidos
6177;1985;Doutorado;Solteiro;33454;1;0;05/08/2020;32;76;10;56;3;1;23;2;4;0;4;8;0;0;0;0;0;0;Portugal
3517;1952;Curso Superior;Solteiro;40887;1;1;05/06/2020;32;50;4;44;10;10;43;3;3;1;3;9;0;0;0;0;0;1;Estados Unidos
3491;1975;Curso Superior;Casado;55914;0;1;4/07/2023;32;384;60;364;119;101;232;4;11;6;8;7;0;0;0;0;0;0;Portugal
7610;1983;Curso Superior;Casado;37292;1;0;04/05/2022;32;275;0;86;10;23;66;5;6;3;5;8;0;0;0;0;0;0;Estados Unidos
4377;1971;Curso Superior;Solteiro;52914;0;1;01/07/2020;32;254;10;44;30;10;227;2;7;3;3;7;1;0;0;0;0;0;Chile
9850;1972;Segundo Grau;Solteiro;24884;1;0;11/09/2022;32;3;6;7;0;0;3;1;0;0;3;7;0;0;0;0;0;0;Estados Unidos
5544;1970;Curso Superior;Solteiro;67384;0;1;11/07/2020;32;957;40;175;158;53;107;2;7;8;5;5;0;1;0;0;0;0;Estados Unidos
6497;1960;Curso Superior;Solteiro;51651;0;1;11/07/2019;32;293;6;23;13;6;92;4;6;2;5;8;0;0;0;0;0;0;Brasil
4543;1980;Curso Superior;Solteiro;82497;0;0;10/08/2022;32;777;129;573;216;21;203;1;2;7;9;4;0;0;1;0;0;0;Espanha
5117;1963;Segundo Grau;Solteiro;32632;0;0;08/02/2019;32;63;151;137;153;19;53;2;4;4;8;5;0;0;0;0;0;0;Estados Unidos
1448;1963;Mestrado;Solteiro;33562;1;2;6/04/2021;33;21;12;12;0;3;3;3;2;0;4;4;0;0;0;0;0;0;Argentina
6887;1967;Curso Superior;Solteiro;79146;1;1;4/04/2021;33;245;16;223;21;43;16;2;8;1;8;6;0;0;0;0;0;0;Alemanha
7500;1967;Curso Superior;Solteiro;79146;1;1;4/04/2021;33;245;16;223;21;43;16;2;8;1;8;6;0;0;0;0;0;0;Estados Unidos
2724;1981;Mestrado;Solteiro;36143;1;0;3/02/2021;33;12;0;1;0;0;6;1;0;1;2;3;0;0;0;0;0;0;Estados Unidos
2256;1973;Mestrado;Solteiro;27159;1;1;3/07/2021;33;17;0;3;0;0;1;2;1;0;3;6;0;0;0;0;0;0;Estados Unidos
1100;1960;Mestrado;Casado;41275;1;2;3/04/2021;33;24;4;22;0;2;9;4;3;1;3;5;0;0;0;0;0;0;Chile
7725;1965;Segundo Grau;Solteiro;76800;0;0;03/08/2018;33;173;26;255;35;71;81;1;4;4;7;1;0;0;0;0;0;0;Argentina
2612;1987;Curso Superior;Solteiro;75794;0;0;12/01/2023;33;754;160;625;63;32;48;1;7;5;12;3;0;0;0;1;0;0;Espanha
113;1951;Curso Superior;Solteiro;30833;1;1;07/01/2023;33;11;0;7;3;1;6;2;1;0;3;5;0;0;0;0;0;0;Estados Unidos
2868;1949;Doutorado;Solteiro;26518;1;1;04/08/2020;33;20;1;28;3;3;2;3;2;0;3;8;0;0;0;0;0;1;Portugal
4216;1981;Curso Superior;Solteiro;91065;0;0;2/04/2023;33;822;114;108;179;137;114;1;7;9;9;3;0;0;1;1;0;1;Estados Unidos
199;1962;Mestrado;Solteiro;45183;0;0;01/05/2022;33;219;3;60;12;9;12;1;4;1;7;7;0;1;0;0;0;0;Chile
359;1950;Curso Superior;Casado;48070;0;1;1/07/2023;33;373;14;83;6;9;19;3;8;2;6;7;0;0;0;0;0;0;Estados Unidos
8842;1971;Curso Superior;Divorciado;30372;1;1;12/04/2022;33;15;0;12;7;3;7;3;2;0;3;7;0;0;0;0;0;0;Estados Unidos
2154;1971;Curso Superior;Divorciado;30372;1;1;12/04/2022;33;15;0;12;7;3;7;3;2;0;3;7;0;0;0;0;0;0;Estados Unidos
6050;1975;Segundo Grau;Solteiro;57036;0;1;12/11/2019;33;1171;43;219;19;14;47;4;6;3;13;9;1;0;0;0;0;0;Argentina
9204;1970;Curso Superior;Divorciado;66731;0;1;09/12/2019;33;371;159;194;58;106;141;4;4;3;6;3;0;0;0;0;0;0;Estados Unidos
4472;1970;Doutorado;Divorciado;35682;1;0;6/03/2021;34;23;0;8;6;2;18;1;1;1;3;2;0;0;0;0;0;0;Brasil
6864;1989;Mestrado;Divorciado;10979;0;0;5/04/2021;34;8;4;10;2;2;4;2;3;0;3;5;0;0;0;0;0;0;Brasil
10617;1989;Mestrado;Divorciado;10979;0;0;5/04/2021;34;8;4;10;2;2;4;2;3;0;3;5;0;0;0;0;0;0;Estados Unidos
3924;1965;Doutorado;Divorciado;57912;0;1;3/02/2021;34;801;0;80;0;0;35;5;8;3;12;5;0;1;0;0;0;0;Espanha
5654;1972;Curso Superior;Solteiro;36026;2;1;3/03/2021;34;20;4;10;6;4;17;2;2;0;3;6;0;0;0;0;0;0;Brasil
9216;1971;Curso Superior;Solteiro;35788;1;1;1/04/2021;34;23;2;11;3;1;4;2;2;0;3;6;0;0;0;0;0;0;Chile
8086;1959;Curso Superior;Solteiro;42243;1;1;12/11/2020;34;48;0;2;0;0;5;2;2;0;3;7;0;0;0;0;0;0;Espanha
9097;1956;Curso Superior;Divorciado;46086;0;1;11/03/2020;34;244;8;32;7;2;50;4;3;1;8;4;0;0;0;0;0;0;Estados Unidos
7631;1978;Mestrado;Casado;61346;1;0;10/06/2020;34;562;58;168;43;16;142;1;5;7;10;3;0;0;0;0;0;0;Argentina
7275;1971;Mestrado;Solteiro;33316;1;1;10/04/2020;34;79;1;31;4;4;12;3;2;1;4;6;0;0;0;0;0;0;Portugal
8334;1971;Mestrado;Solteiro;33316;1;1;10/04/2020;34;79;1;31;4;4;12;3;2;1;4;6;0;0;0;0;0;0;Estados Unidos
1987;1987;Primeiro Grau;Solteiro;21063;1;0;9/04/2023;34;1;10;11;19;3;15;2;2;0;3;6;0;0;0;0;0;0;Estados Unidos
2281;1970;Curso Superior;Solteiro;33697;1;0;9/03/2023;34;4;3;7;0;3;11;1;1;0;2;7;1;0;0;0;0;0;Alemanha
7034;1978;Segundo Grau;Solteiro;25804;1;0;09/01/2020;34;8;7;9;13;6;12;2;2;0;3;8;0;0;0;0;0;0;Chile
2797;1977;Curso Superior;Solteiro;72117;0;1;08/05/2022;34;707;20;171;65;60;50;1;9;7;9;5;0;0;0;0;0;0;Estados Unidos
3934;1966;Curso Superior;Solteiro;61286;0;1;08/02/2020;34;356;0;107;19;9;117;2;7;1;8;5;0;0;0;0;0;0;Argentina
2493;1966;Curso Superior;Solteiro;61286;0;1;08/02/2020;34;356;0;107;19;9;117;2;7;1;8;5;0;0;0;0;0;0;Alemanha
3759;1958;Curso Superior;Casado;65196;0;2;7/04/2023;34;743;19;181;12;0;200;2;7;6;11;5;1;0;0;0;0;0;Estados Unidos
965;1971;Curso Superior;Divorciado;55635;0;1;11/07/2022;34;235;65;164;50;49;27;4;7;3;7;6;0;0;0;0;0;0;Portugal
7378;1981;Mestrado;Casado;42021;1;0;8/08/2022;34;393;5;136;7;5;27;5;10;1;6;9;1;0;0;0;0;0;Estados Unidos
1859;1972;Mestrado;Solteiro;75251;0;0;08/08/2022;34;721;111;925;97;18;18;1;7;6;5;5;0;0;0;0;0;1;Alemanha
6263;1968;Curso Superior;Casado;35322;1;2;8/04/2022;34;28;9;37;12;7;13;3;2;0;4;8;0;0;0;0;0;0;Estados Unidos
2072;1969;Doutorado;Casado;53374;0;1;8/03/2022;34;896;10;101;13;10;34;6;4;2;9;9;1;0;0;0;0;1;Chile
8908;1959;Curso Superior;Solteiro;87195;0;0;05/08/2018;35;217;76;690;50;26;38;1;3;11;5;1;0;0;0;0;0;1;Chile
738;1981;Segundo Grau;Solteiro;42395;1;1;04/04/2018;35;48;13;57;24;15;25;4;3;1;4;7;0;0;0;0;0;0;Argentina
10129;1966;Curso Superior;Casado;82427;0;0;03/12/2020;35;482;147;509;104;107;107;1;3;5;12;1;0;0;1;0;0;0;Estados Unidos
807;1969;Mestrado;Casado;44602;1;1;2/03/2021;35;167;2;89;0;0;34;6;6;1;4;8;0;0;0;0;0;0;Argentina
3334;1951;Curso Superior;Solteiro;94642;0;0;02/12/2018;35;879;143;797;106;143;143;0;5;7;9;1;0;0;1;1;0;0;Estados Unidos
5423;1983;Curso Superior;Casado;28359;1;0;10/03/2023;35;6;0;5;2;1;2;1;1;0;2;7;0;0;0;0;0;0;Espanha
4426;1975;Curso Superior;Solteiro;55801;1;1;9/04/2023;35;367;4;51;6;4;95;6;7;2;6;7;0;0;0;1;0;0;Portugal
10489;1973;Curso Superior;Solteiro;92955;0;0;08/01/2023;35;693;21;925;31;24;84;1;6;7;9;2;0;0;1;1;0;1;Espanha
2570;1968;Curso Superior;Casado;56534;0;1;7/04/2023;35;691;7;61;10;0;46;4;10;4;7;8;0;1;0;0;1;1;Estados Unidos
3834;1962;Curso Superior;Solteiro;69627;0;1;3/02/2023;35;231;161;215;171;30;53;2;8;2;11;5;0;0;0;0;0;0;Portugal
590;1970;Mestrado;Divorciado;78579;0;0;12/04/2022;35;816;66;549;216;66;99;1;5;6;4;3;0;0;0;0;0;1;Estados Unidos
4791;1980;Curso Superior;Casado;44964;1;1;12/03/2022;35;19;1;17;2;0;2;1;1;0;3;8;0;0;0;0;0;0;Brasil
5304;1974;Doutorado;Solteiro;30899;1;0;10/07/2022;35;24;0;8;0;0;1;2;1;0;3;6;0;0;0;0;0;0;Espanha
2426;1964;Doutorado;Divorciado;78825;0;0;9/02/2022;35;483;74;114;169;37;18;1;5;10;13;3;0;0;0;0;0;1;Estados Unidos
35;1987;Curso Superior;Solteiro;25545;1;0;09/08/2019;35;32;1;64;16;12;85;3;2;2;3;6;0;0;0;0;0;1;Estados Unidos
8041;1971;Doutorado;Divorciado;47111;0;1;09/08/2019;35;595;71;153;120;112;41;6;3;2;10;9;0;0;0;0;0;0;Espanha
3584;1955;Doutorado;Solteiro;49667;0;0;8/04/2022;35;1181;26;120;17;13;39;2;5;10;5;8;1;0;0;0;0;1;Chile
7718;1947;Mestrado;Casado;66000;0;0;04/04/2022;36;244;51;270;101;0;45;1;1;3;5;1;0;0;0;0;0;0;Estados Unidos
8605;1964;Doutorado;Casado;46910;1;1;3/04/2021;36;48;0;14;0;0;6;2;2;0;3;6;0;0;0;0;0;0;Estados Unidos
1646;1972;Primeiro Grau;Solteiro;25224;1;0;3/03/2021;36;4;9;12;11;2;8;2;1;1;3;3;0;0;0;0;0;0;Chile
9206;1968;Curso Superior;Casado;77382;0;1;01/07/2018;36;491;48;231;112;105;134;2;5;7;12;1;0;0;1;0;0;0;Estados Unidos
10757;1967;Doutorado;Divorciado;28420;1;0;12/01/2023;36;4;2;5;2;0;0;1;1;0;2;6;0;0;0;0;0;0;Estados Unidos
6885;1977;Curso Superior;Divorciado;32952;1;0;12/01/2020;36;38;0;12;3;1;1;1;2;0;3;7;0;0;0;0;0;0;Chile
907;1975;Curso Superior;Solteiro;46149;0;1;11/07/2023;36;254;6;71;4;0;27;5;5;1;7;5;0;0;0;0;0;0;Estados Unidos
1150;1899;Doutorado;Casado;83532;0;0;9/03/2023;36;755;144;562;104;64;224;1;4;6;4;1;0;0;1;0;0;0;Estados Unidos
3867;1947;Doutorado;Casado;73059;0;1;8/08/2023;36;410;112;420;0;82;71;1;9;3;13;4;0;0;0;0;0;0;Estados Unidos
3859;1947;Doutorado;Casado;73059;0;1;8/08/2023;36;410;112;420;0;82;71;1;9;3;13;4;0;0;0;0;0;0;Espanha
